label,review
어바웃타임,"많은 생각을 하게 하는 영화. 음악도 좋고, 한 번 더 보고싶은 영화"
어바웃타임,삶에 대해 다시 한 번 생각해보게 되는 좋은 영화!
어바웃타임,인생영화ㅠㅠ명작이고 몇번이고 봐도 가슴뭉클해지는
어바웃타임,굿굿굿 일몬~도 결혼식장면 넘 멋졌음
어바웃타임,"따뜻한 영화, 미소를 짓게 하는 몇 안되는 영화였다."
어바웃타임,감동적이기도 했고 재미도 있었어요~ 재개봉해서 봤는데 다시보고싶네요~
어바웃타임,잔잔하면서도 감동이 있는 영화.
어바웃타임,"운명을 잡는 것은 시간을 돌리는 것이 아니라, 현재에 집중하는 것이다."
어바웃타임,말이필요없는아름다운인생을돌아보게만든영화
어바웃타임,정말 여러번 봤지만 그때마다 감동이에요
어바웃타임,이런영화는다시없을것같아요...
어바웃타임,다시 봐도 좋은 영화입니다 ㅎㅎ
어바웃타임,보길잘한영화입니다후회하지않아요
어바웃타임,다소 황당한 설정에 루즈나는 듯 ㅠ
어바웃타임,영화관에서 볼 수 있어서 감사하다
어바웃타임,몇 번을 봤지만볼 때마다 다르게 와닿는다그러나 레이첼맥아담스는 여전히 이쁘다
어바웃타임,아버지와 아들과의 대화에서 그만 눈물이 나와버렸다 아들을 향한 그 아버지의 사랑이 너무도 잘 표현돠고 공감이 가는것은 이미 내가 그 아버지의 위치에 있기 때문인가? 영화가 끝나고도 잔잔한 감동이 가슴에 남는 그런 영화다
어바웃타임,몇 일간이였지만 삶에 태도를 바꿔줬으니 .. 최고
어바웃타임,스토리 너무 좋았어요~~^^*아름다운영화였어요~~!
어바웃타임,우리의 현실에 시간여행 이란 없다... 그렇기에 지금에 현실을 더 뜨겁게 용기내고 표현하고 상처받고 무엇보다 두려워 하지 말아야 한다.... 정말 우리는 많은 두려움과 생각 때문에 많은 것을 놓친다..
어바웃타임,"비가와도 태풍이 와도 행복한 그들 , 몇번을 봐도 질리지 않을 선물같은 영화였습니다! OST도 너무 좋았다는 :D"
어바웃타임,조금은 황당한 소재의 영화였지만 아버지와 아들 남자와 여자의 관계와 사랑을 잘 묘사한 영화..
어바웃타임,마음에 남는 영화. 다시 보고 싶습니다
어바웃타임,"로맨틱하면서 가족의 소중함, 매 순간의 소중함을 체험할 수 있는 영화"
어바웃타임,오래전에 본 영화인데 또봐도 재미있었어요 여주인공이 사랑스러워요
어바웃타임,되돌아볼수있는 영화였다. 좋은영화
어바웃타임,언제 봐도 좋습니다 유한한 시간에 대한 가치를 일깨워 주는 영화입니다
어바웃타임,현재를 다시 생각하게 되는 영화.
어바웃타임,포스터 속 여주인공의 표정 같은 영화
어바웃타임,시간의 소중함과 감사함을 다시한번 생각하게 되는 영화네요
어바웃타임,현재 이순간이 내 삶의 마지막 순간인것처럼....
어바웃타임,ㅎㅎ 저도 저런경험해보고싶을만큼재밋습니다
어바웃타임,시간이 흐를수록 더욱 빛나는 명품의 여전한 감동
어바웃타임,어려서는 그렇게 시간을 되돌리고 싶은 순간들이 많더니 점점 나이가 들다보니 과거로 돌아가기 싫네요^^다시 살기 귀찮아~
어바웃타임,돌아갈 집이 있는 것에 감사하는 것처럼 이 영화도 그런 존재이다.
어바웃타임,뻔한것 같으면서도 뻔하지 않은 느낌. 재미도 있고 감동도 있는 영화.
어바웃타임,"나비효과를 생각하게 만드는 영화였어요,사랑에 대해 다시한번 생각하게 만드는 작품이었습니다."
극한직업,그냥 웃으며 편하게 아무 생각없이 몰입가능.. 재밌어요..
극한직업,시나리오 진짜 기막히게 써서 2재밌게 나왔으면좋겠다 !다시봐도 재밌어!ㅋㅋㅋ
극한직업,너무너무너무 재미있었어요 화이팅입니다
극한직업,타임킬링무비 그이상은 아닌듯하다
극한직업,류승룡 드디어 심폐소생술 성공! 대작입ㅂ니다
극한직업,요새들어 제일빵빵터지게 잘봤습니당ㅋㅋ
극한직업,관객수만 보고 가면 안된단걸 또 느끼네요
극한직업,코믹한 부분이 가장 인상적이었어요비슷한 소재를 무겁고 누아르?같은장르로 풀어낸 영화가 많았던것같은데코믹액션과 웃음을 더한 장르로 풀어주니까거북하거나 일그러지지않고 보는내내 웃으면서봤어요
극한직업,여기다 평점 낮게준 사람들 대부분 조선족임
극한직업,깜박하고 이제 남기네요재미있게 잘 봤어용
극한직업,재미있었지만 천만영화급은 아닌듯.경쟁작이 없는것도 한몫했네요
극한직업,긴장감 제로...웃음코드 제로
극한직업,진짜 재밌어요 ㅋㅋ 처음부터 끝까지 웃다 나왔네요.
극한직업,영화볼때 집중해서 보다가 팝콘을 항상 남기는데진부하고 재미없어서 팝콘을 먹는데 집중할 수 있었어요. 덕분에 팝콘 안 남기고 다 먹었네요!제가 갔던 영화관에는 웃음장벽이 높은 관객들만 있었던걸까요? 2번빼고 다 정적..솔직히 내 기준B급영화였음.
극한직업,호불호가 갈리는 영화일듯 남자친구랑 보러갔는데 남자친구는 잘 웃었지만 정작 본인은 실소정도... 다른 리뷰처럼 코드 안맞는사람은 별로 안웃김
극한직업,왜 천만까지 찍는지.. 그리고 미친듯이 광기있는 웃음으로 웃는 관객들 좀 자제하세요..
극한직업,무거운 주제를 코미디로 풀어내어 잼나게봤어요
극한직업,그냥 평범한데 배우들 연기력 및 시기가 맞아서 관객들이 많은거같아오
극한직업,ㅋㅋㅋㅋ 한국영화 중에 젤 잼있는
극한직업,예상 그대로의 웃음 그래도 재미있는 영화
극한직업,재미있어요 좀늦어서 잘못 봤지만
극한직업,이제서야 평을 드리네요. 10점!!!
극한직업,이런 코미디는 그동안 없었다.
극한직업,재밌어요ㅋㅋ 형사캐릭터 전부 다 차별화되서 웃김진선규랑 공명ㅋㅋㅋ
극한직업,너무보는내내 기분이좋구 행복해지는 영화에요!
극한직업,류승룡님 좀비설에서 빵터지고연기도 누구하나 빠지는사람 없고공명님 마지막 부분에서 계속 빵빵터졌어요 ㅎㅎ처음부터 끝까지 쭉 웃을수있는 영화 잘 봤습니다^^
극한직업,굿 꿀 잼 ㅋㅋㅋ 어케 이렇게웃긴지 ㅋ오랜만에 빵터졌네요
극한직업,진짜 완전 재미잇게 봣어요 굳
극한직업,너무 재미있게 잘 봤습니낭~~^^
극한직업,지금까지~이런 영화는 없었다~~~ㅎㅎㅎ
극한직업,충동적 영화 예매가 큰 일 했다완전 재미있었어요ㅠㅠ 오늘 한 짓 중에 젤 잘한 짓!
극한직업,진심 재밌고 웃겨요 ㅠㅠㅠㅠ 짱이였엉
극한직업,실컷 웃다 왔어요 가족이랑 보기 좋아요
극한직업,재미없다는 말 밖에는 딱히... 억지웃음을 웃던지..특별한 의미도 없고.. 우리나라사람들 시간때울게 참 없다는 생각이 들었음.
극한직업,억지 테션 억지 웃음 억지 스토리 ㅋㅋ
극한직업,정말간만에 웃으면서 재밌게본 영화인거같습니다ㅋㅋ진선규씨랑 공명씨 코믹연기진짜잘어울리시네요ㅋ
극한직업,생각보다 유치하던데..ㅋㅋㅋ진선규를 위한 영화인듯 ㅋ
극한직업,벨로 벨로 내안의그놈이 더 잼잇는 내가 이상하건가?
극한직업,배꼽빠지게 웃으면 본것같아요.재밌습니다
극한직업,재미난 영화 아이들이 잘보고 왔네요
극한직업,초딩 유머코드 초딩 혼자 웃고
극한직업,너무 뻔해서 시간아깝슴 그냥 웃기기도 하고 뻔한 개그코드여서 웃음이 나는거 있는데 보다보니 현타옴
극한직업,각자 역할이 진짜인듯..영화프로그램에서 조금만 보여주었으면 좋겠어요그 다음 상황을 알고보니 재미가 좀 떨어졌어요..
극한직업,출연진의 연기력도 좋았고생각보다 웃고 즐기기 좋았어요
극한직업,진짜 재밌었어요 웃기기도 하고 못생겼다고 한놈만 팬닼ㅋㅋㅋ
극한직업,"정말 오랜만에 코믹,감동,액션, 스토리 모두를 갖춘 영화를 본것같습니다. 기대 1도 안하고 봐서 그런지 더 재밌엇던?ㅋ 암튼 류승룡, 진선규, 이동휘의 연기력 굳!! 악역으로 나온 신하균이 재미를 더해줍니다. 주변 지인들에게 추천!!"
극한직업,완벽한타인처럼 웃다 나왓어요.연기력들이 워낙 뛰어나신분들이라 잘받습니다.뒷자리 아쩌씨의 웃음소리에 더 웃겻던.ㅋㅋㅋ수원왕갈비치킨 짱
극한직업,"진짜 한 장면, 한 장면 안 웃고 넘어간 구간이 없었네요~~ 제가 진정으로 좋아하는 말로 웃기는 코미디 ~ 바로 이 '극한직업'을 관람하면 느끼실 수 있을겁니다 ^^ 편안하게 즐겁게 웃다가 갑니다 ㅎㅎ"
극한직업,기대를 너무 많이했나...라는 생각
극한직업,소문난 만큼은 아니었지만 맛깔나는 대사와 연기가 어우러졌던.
극한직업,코미디적인 부분이며 캐릭터에 대한 연구들을 많이 하신 것이 눈에 딱보입이다. 희극적인 요소와 전개도 나쁘지 않고 남녀노소 누구나 공감하는 유머포인트를 쪽집개처럼 짝짝 집어내시네요ㅎㅎㅎㅎ 정말 재미있게 잘 보았습니다.
극한직업,"계속 웃으면서 봤어요!""지금까지 이런맛은 없었다이것은 갈비인가 통닭인가수원왕갈비통닭입니다.""이 대사가 귓가에 계속 맴도네요 ㅎㅎ"
극한직업,증믈 재미있었습니다. 흥미진진 너무 재미있었어요
극한직업,아무 생각 없이 볼 수 있는영화가 필요하다! 그게 이 영화다!
극한직업,진짜 장르 애매하게 가다 어중이떠중이 되는 경찰물들 많은데 이건 정말 첨부터 끝까지 조오오오오온나 웃깁니다
극한직업,연기도 좋고 통쾌합니다 욕이 좀 많음
극한직업,지금까지 이런영화는 없었다 ㅎㅎ
극한직업,이게 왜 천만이죠....되게 웃기다햇는데....푸하하하를 기대했는데 피식...이 다였어요..코미디인데 관람객들이 다들 조용....배우들 연기야 훌륭했으나 이걸 21000원 주고 보다니 같이 간 엄마는 중간에 나가셨어요
극한직업,제가 아는 남자들은 그저 그렇다고들 합니다
극한직업,우울한 기분을 한방에 날려 줄 재밌고 통쾌한 영화~~~오랜만에 넘 재밌는 한국 영화를 봐서 기분이 좋았다~~
극한직업,웃기고 재미있어요 가족과함께 즐겁게 관람했어요
극한직업,대박ㅡ영화ㅡ넘 넘 잼나고 강추
극한직업,재밌었어요 수원왕갈비통닭 최고
극한직업,그렇게 재밌지는 않았습니다. 시간을 돌린다면 다시 보지 않을 영화... 진선규님은 신스틸러였네요 ㅎㅎ..
극한직업,진짜 제일 재밌어요 짱짱 계속 다시 보고싶을 정도
극한직업,엄마랑 재밌게 봤어요 시간 후딱가요
극한직업,난 별로 재미없게 봄 가볍게 보는 영화인듯
극한직업,연기를 다 너무 잘하고 웃다 나왔습니다
극한직업,극한직업 하루종일 웃네요~~~
극한직업,끝까지 재밌는영화다 무겁지않아서 좋다
극한직업,진짜 시간아깝고 돈아깝고 억지웃음.. 갠적으론 천만넘은게 참 이해안가네요
극한직업,너무 재밋엇어요~ 다들 연기 너무 잘하고 ㅋㅋ 오랜만에 돈아깝지않은 영화봤네요
극한직업,진심 억지웃음 유발에 너무 재미없었다
극한직업,제가 원래 한국코미디영화는 극혐하는 편인데 요건 최고네여
극한직업,극한 직업 이네요 .. 모든 노동자들 화이팅
극한직업,그냥 엄청 웃김 영화관에서 다 같이 웃기 좋은영화
극한직업,정말 재미있게보고 왔어요 ㅎㅎ 오랜만에 애들 없이 영화관에서.. ㅋㅋㅋ
극한직업,사람들이극찬하는만큼은 몰랃?ㄷ 확실히 재밌어요
극한직업,줄거리 보고 기대했는데 기대만큼 재밌네요 특별한 내용이 있거나하진않지만 오랜만에 재밌는 영화본거같아서 돈이 아깝지 않네요
극한직업,진짜 웃기고 공명 너무 귀엽습니다
극한직업,처음부터 끝까지 진짜 재밌었다
극한직업,정말 재밌게 봤습니다 한번 더 보고싶네요
극한직업,보는 내내 빵터져서팝콘덜먹고나왔다이것은 영화인가코미디빅리그인가
극한직업,첨부터 끝까지 계속 웃으면서 봤어요
극한직업,매우 재밌고 통쾌하게 봤습니다ㅎㅎ
극한직업,뻔뻔스러운 연기에 연기인지 실재상황인지 헛갈릴 정도였어요.. 오랫만에 맘껏 웃었네요.. 다만 집단격투씬은 무서웠어요..
극한직업,촬영당시 류승룡님을 봤는데 역시 최고 입니다.
극한직업,웃음은 있으나 개연성이 부족하고 억지스럽다.
극한직업,진짜 웃겨욬ㅋㅋ기대 하나도 안하고 봤는데 존잼ㅠㅠㅠ
극한직업,핵잼이었습니다!!’진짜 또봐도 되는 영화
극한직업,"이제는 이런 영화도 좋다. 끝임없이 터지는 개그, 배우들의 열연이 조금 허술한 스토리, 유치할 수 있을 뻔한 영화를 살렸다."
극한직업,좋아요 아주 즐겁게 분 영화에요
극한직업,모르겟다 어디서 웃는지 모르겟는데 사람들은 웃더라..내가 이상한것인가 님들이 이상한 것인가
극한직업,갠적으로 너무 재미가 없어서 나도 졸고..ㅇ 옆사람도 졸고.. 가족들도..재미없다고.... 호불호가 갈리나봐여
극한직업,보는 내내 즐거운 영화.. 오락의 본질 중 하나~
극한직업,저런 허접한 영화에 관객 1200만명이리니!
극한직업,가족이랑 웃으면서 보기 좋은 영화
극한직업,캐릭터 다 너무 귀여웠고 엄텅 재밋엇숩니다!!
극한직업,그냥 웃으면서 시간 떼우기 좋은정도의 영화
극한직업,뽕에 취한 막내형사 싸울 때가 젤루 웃겼어욬ㅋㅋㅋㅋ
극한직업,재밌고 웃긴영화보구싶음 강추~~~간만에 넘 웃었네여^^
극한직업,약간 억지 코드가 있긴 했지만.. 그냥 웃을 수 있는 영화였음 ㅎㅎ
극한직업,지금까지 이런치킨은 없었다.국민유행어~
극한직업,왜 천만인지 이건 배급사의 효과
극한직업,이런 영화가 천이백만 이라니...
극한직업,어떻게 천만을 넘었는지모르겠네
극한직업,임신중에봤는데.ㅎ스트레스쫙풀고왔어요
극한직업,수원왕갈비통닭. 먹어보고 싶어요....ㅋㅋ
극한직업,재밌다는데 자다가 못봤어여 ....
극한직업,"기대가 커서 그런지 개인적으로는 보통아었음,"
극한직업,하도재밌다해서 봤는데 솔직히 보는내내 지루했어요...
극한직업,그냥 우리나라 관객들의 영화수준을 보여주는 영화인듯
극한직업,이 영화는 웃음코드가 맞냐 안맞냐로 평가가 많이 갈리는 것 같네요. 저에겐 유머코드가 안맞았어요. 유머코드 안맞으면 연출의 단점이 더 크게 다가와요. 설정의 억지 같은거요.
극한직업,유쾌하게 웃고 나온 영화입니다ㅡ마지막 싸움씬이 좀 길엇지만 만족합니다
극한직업,오랜만에 생각없이 웃고만 보는 영화였어요~
극한직업,별로....개콘보는 듯한 느낌? 억지웃음이였음 ㅠㅠ개그코드가 안 맞나?
극한직업,마약반팀원들 모두가 어디 모자란 것없이 연기를 너무 잘 하셔서 너무 재미있게봤어요ㅋㅋ순간순간 모든 포인트들이 다 재미있어서 웃음이 끊이지 않았어요.
극한직업,평타 이상의 국내코미디 영화 ㅋㅋ 추천
극한직업,쵝오!!!최에고!!!최고오!!!생각없이 봤다!!
극한직업,나는 웃을 준비가 안되어 있었던 걸까
극한직업,영화 재밌게 잘 봤습니다.감사합니다.
극한직업,ㅋㅋㅋㅋ웃긴장면 예고편에 다나온지 알았는데 더재미쓤ㅋㅋ스토리보다 대사하나하나가 웃겨서 재밌는영화
극한직업,웃고 싶을때마다 보는데 매번 웃기는 최애 영화.
극한직업,봐줄건 얼굴밖에 없는데!!!! 빵터짐
극한직업,그래 한국영화는 이렇게 코미디면 코미디만 하자 억지 감동 짜내지말고
극한직업,기대하고 봤는데 재미없었어요 B급유머...
극한직업,....짜잔하고싶은것같아요최대한많이
극한직업,두말하면잔소리 너무너무 잘 보고왔어요
극한직업,너무 너무 재미있게 잘 봤네요~ 대박작품
극한직업,진짜 꼭보셈 예고편 너무 재밌어서 저정도까진 아니겠지하고 기대안하고봤는디 기대이상..
극한직업,안 아파~ 안 아파~ 웃다가 숨넘어갈뻔
극한직업,자꾸 광고할떄 치킨치킨 거리길래 뭔말인가 했더만..ㅋㅋㅋ치킨먹고싶네
극한직업,다섯번은넘게본듯배우들너무찰지게웃겨요
극한직업,올해 가장 재미있었다 아직까진
극한직업,잼나게 보고 왔네요~유쾌하게~~~
극한직업,웃고 계속 웃다보니 영화 끝남
극한직업,배우 5분 모두 빠지는 분 없이 캐릭터 있고 연기도 진심 갑..시작하고 끝날때까지 웃은영화는 처음인듯
극한직업,나쁘지않았으나 나만 폭소하지. 않은듯 =ㅠ
극한직업,오락 그 이상도 이하도 아닌 영화
극한직업,재밌긴한데 이정도로 성공하는건 잘 모르겠네요
극한직업,여지껏 없던 유쾌한 코믹 이야기
극한직업,재밋게봤어요~이하늬의 연기를 새롭게 본것같습니다
극한직업,웃느라 눈물날뻔 햇어요 ㅠㅠ 재밋습니다
극한직업,재밌었음 아무생각없이 재밌게보고옴
극한직업,"킬링타임용으로 볼만한 코미디영화, 억지로 웃음을 쥐어 짜내기위한 설정들...이 너무 많습니다. 솔직히 천만까진 갈 수가 없는 내용인데.. 개봉 타이밍이 기가막혔던것 같습니다. 개인적으로는 탐정리턴즈보다 약간 아래. 150만 정도 적당한 영화인것 같아요"
극한직업,그냥 계속 웃을 수 있었던 영화!한국영화의 억지 눈물 같은 건 없어서 좋았음다만 뼈 부러지는 소리가 아직도 징그럽..
극한직업,생각보다 너무 재미있었습니다 진선규님 코믹연기도 너무 잘하셔서 놀랐네요
극한직업,웃기고 웃긴 영화다 코미디영화란 이런것
극한직업,재미있었지만 내용이 빈 느낌..
극한직업,...음 감동없고 스토리없고 그냥 말로 웃기는 내용을 제작한 영화.평소에 개그?좋아하시는분들은 좋아할듯 부모님 데려갔다가 조금 분위기 다운됨 차라리 증인이 훨씬 나을듯
극한직업,연기력에 출중한 배우들만 모여 합을 맞추니 어색함이 없었고 무엇보다 어디에서 관객의 웃음을 잘 유도할 수 있는지 인지하고 있는 몇 없는 한국 작품이었습니다. 배우들도 고생하셨겠지만 감독님 또한 존경스럽습니다 다음에도 더 좋은 작품 기대...
극한직업,가볍게 볼 수 있는 영화였다.
극한직업,개꿀잼이에요 ㅋㅋ 요즘에 본 영화중 제일 재밋었어요
극한직업,너무 기대를 많이 해서 그런지 애기을 흐름도 자꾸 빗나가고 전 그렇게 잼있는지 몰랐습니다
극한직업,많은 생각하지않고 유쾌하게 웃을 수 있었어요
극한직업,웃으라고 멱살 잡은 것 같은 영화
극한직업,그냥 시간남을때 볼만함8점정도 생각하는데 평점이너무높아서 좀 낮게주고감연기다들잘함
극한직업,돈이 아까운 영화라는 말 밖에
극한직업,기대안하고 봐섲그런가 생각보다 너무 재밌게 봤어요명절날 집에서 가족끼리 다시 볼라구요 ㅋ
극한직업,재미없어요 개그코드 아줌마세대임.. ㅠ
극한직업,앞으로도 이런 영화는 언제나 환영
극한직업,재미있게 보았습니다 감사합니다
극한직업,소문난 잔치에 생각보다 먹을게 없더라. 웃기긴 한데 빵터지진 않았음.
극한직업,ㅠㅠ진짜웃곀ㅋㅋㅋ 또볼꺼야ㅠㅠㅠ
극한직업,승룡이형 믿고보는 영화하늬누나 짱 멋있게 나오고선균이형은 얼굴보고 웃게되고공명이형 강아지 연기?ㅋㅋㅋ 웃겼어요결론은 10점만점짜리 영화
극한직업,이상한네요... 오로지 요즘 최고 인기영화라는 것만 알고 기대하며 보고왔는데... 전 전혀 재미있지 않았어요. 제가 이상한건지...ㅋ
극한직업,재미있게 봤어요. 그래도 두번 볼 영화는 아니에요 ^^
극한직업,간만에본 한국영화 신났다 재미났다
극한직업,재미있고 웃기고 신나는 영화네요
극한직업,생각보다 크게 웃기지는 않습니다
극한직업,더도말고 딱 5점준다 솔직히 미친듯이 웃기다 이거 개소리고 그냥 피식피식 웃는정도? 사람들 재밌다고 극찬하는데 가서봐바라 ㅋㅋㅋ ㄹㅇ개오바임;; 그냥 볼만한 정도다 딱
극한직업,배우들 연기가 좋아서 재밌게 봤어요 ~~
극한직업,1000만 관객이라고 기대하고 갔습니다큰기대를 가진것 같네요웃음포인트는 군데군데 나왔습니다그냥 액션씬 큰웃음은 없었습니다 그냥 좀 초점이....어딘지 애매하게 느껴진것 같습니다 .이상 개인평입니다
극한직업,그냥 그렇습니다 기대하면 실망합니다시간을 돌릴수있으면 안보고 집에서 쉬고싶네요
극한직업,잔가지를 버리고 웃음하나에만 집중한 결과
극한직업,연기자 모두에게 박수를...간만에 깔깔웃었습니다
극한직업,1000만 돌파라고해서 뭔가 했는데~~ 솔직히 이해가 잘 안되네요 이렇게까지 될 영화인지는... 그래도 웃긴 많이 웃었어요. 딱 거기까지..1000만의 영화로 기억 되지는 않을꺼같아오 ㅠ
극한직업,"맘껏 웃었어요~~이하늬배우 넘 찰지게 욕 잘함, 진선규배우!!!! 연기갑!!!"
극한직업,웃음 포인트가 남녀노소 다 터질 수 있도록 고루고루 있는 것 같아서 가족들이랑 보기도 좋았구 친구랑 보기도 좋았어요 ㅋㅋㅋㅋ 그래서 두 번 봤음
극한직업,레전드 영화다 ㄷㄷ 실화임..
극한직업,한국영화 극한직업 코믹하고 재밌게 봤네요
극한직업,재밌게 봤습니다 웃음코드가 빵빵떠지네요
극한직업,1200만명 영화라 너무 기대하고 봐서인지 많이 웃기지가 않았다.
극한직업,웃다가 울다 한 영화라고 생각이 듬
극한직업,솔직히 말해서 노잼.. 왜케 인기가 많은지 모르겠다.
극한직업,배꼽빠지게 재밌게 보고 왔어요. 기회되면 볼 수 있기를..
극한직업,뭐가 웃기다는 것인지 잘 모르겠음. 난 재미없던데...
극한직업,완전 내스타일.. 류승룡 영화 요즘 말아먹더니 이번엔 대박 웃기네 ㅋㅋ역시 갓승룡
극한직업,관람객을 2시간동안 웃게해주는 영화. 더이상 뭐가필요하죠?
극한직업,믿고보는 류승룡 언발란스한 캐미?를 보여준 이하늬와 진선규 선비같은 생김과는 다른 맹한 캐릭을 보여준 연기변신의 귀재 공명!!이동휘는 음 투덜이 캐릭이 제일 잘어울리는 하지만 이번영화에서는 조금 약했어요
극한직업,오랜만에 즐겁게웃으면서 볼수있는영화였어요!한순간도지루하지않았네요!
극한직업,오세봉 너무 가엽게.나옴 ㅋㅋㅋㅋ2 찍어줘요
극한직업,코미디같지만 영화적인 요소를 놓지지 않은준족이죠
극한직업,한순간도 지루하지 않고 재밌었고 배우들 연기가 멋쪘음
극한직업,와하하하하너무재밌게 잘봤어요. ^^모든 배우분들 정말 재밌었어요. 기분좋게 극장을 나왔습니다.
기생충,"관람한 지 이틀째, 생각이 끊이지 않게 해 주고 있다. 많은 화두를 던져주었다. ."
기생충,빈곤과 도시빈민의 맨얼굴.. 가난을 수중에 돈이 없는 상태로만 안다면 이해할 수 없을 것. 가난이란 더 나은 삶을 준비할 의지와 꿈이 박탈 된 상태
기생충,봉감독에게 박찬욱의 냄새가 난다.
기생충,다시 보고 싶지만 다시 보고 싶지 않은 영화
기생충,극과 극의 상황만 몰두한 봉준호표 또라이 영화중 하나
기생충,티피컬하게 부자인 사람이 악인이 아니라서 좋았다.
기생충,등급조정이 매우 시급합니다. 잔인한거 못보는 사람으로서 갔다가 기분만 찝찝하게 돌아왓네요.
기생충,영화 끝부분에 인디언 모자를 쓴 송강호의 모습이 클로즈업 될 때 그 표정을 잊을 수가 없다
기생충,음. 상을 탈 만한 작품인가...?.
기생충,영화 보고 나서 내가 기생충인가 생각했음. 재미보다는 씁쓸한 기분
기생충,기분 나쁘고 비현실적이고 쓸데없이 잔인함.
기생충,"보고나면 하루종일 기분이 우울하고 생각이 많아지니 아침 말고 하루 끝에 보세요.,"
기생충,다들 재미있냐고 물어보던데이건 재미라는 단어와는 어울리지 않는 영화입니다.
기생충,19세 관람가로 변경해야할듯..
기생충,"봉 감독님의 연출력과 스토리, 배우들의 연기가 잘 어우러진 영화! 칸영화제 수상은 진짜 새역사다! 우선 보고들 이야기 나눠야할듯!!"
기생충,관람객. 평에 속았네요. 황금종려상은 어떻게 받은건지 의문임. 배우들 연기력도 막 대단하지도 않은것같고 거품 이빠이꼇네요
기생충,15세 관람가라고 하기에는 잔인하다
기생충,보고나니 기분나쁜영화같네요. 멀쩡한 부자 망치는..
기생충,충격적이긴 했지만 재밌었습니다.
기생충,영화제 수상한 영화는 어렵고 지루하다는 편견을 깼다
기생충,오랜만에 영화다운 영화를 보네.역시 황금종려상을 받은 이유가 괜히 있는게 아닌듯하다
기생충,봉준호 감독 영화들의 결말들이 너무 싫다. 영화 자체로서는 재밌거나 작품성이 있을진 몰라도 기택의 입장으로 살아가는 사람ㅇㅔ게는 무정한 현실에 안주하고 살라는 의미처럼 느껴진다. 슬프고 좌절감이 느껴저서 이제 그의 영화는 안보고싶어졌다.
기생충,첨엔 웃다가 중간부터 긴장을 늦출수없었네.. 불편한 부분도 있었지만.. 보고나서도 계속 생각나고 생각하게 한다~ 엄청 대중적인 영화는 아님. 봉준호감독의 장기가 능수능란하게 펼쳐진다~ 댓글로 스포일러하지마시길
기생충,한치의 희망도 없는 영화가 내 현실로 녹아들다
기생충,"이게 계급사회의 현실을 반영한 영화라고? 충분히 일 할 수 있는 상황에서 무력하게 걱정만 하고 지내다 사기와 술수로 편안하게 한몫 챙기고자 한, 그리고 결국은 아무 잘못 없는 한 가정을 파괴해버린 이 가정의 모습으로 하층민의 모습이 대변될 수 있나?"
기생충,영화의 분위기와 서사가 불쾌한 감정을 주는데 경이로운 불쾌함이 아닌 기억하고 싶지 않은 향기다. 돈을 주고 이런 감정을 사게 되어 후회스럽다.
기생충,이렇게 기분을 더럽게 하는 영화가 있는가?
기생충,출연 연기자들 연기 하나같이 후덜덜... 정상급 연기를 보는 것만으로도 눈이 호강했습니다.
기생충,그냥 그런데 왜 재밌다고 하는지 잘 모르겠는 영화 ㅋㅋ
기생충,아주 불편한 영화. 아주 섬세한 영화.
기생충,생가보다 지루해서 나오고 싶었음
기생충,계급에대한 불편함이 아니라 민폐가족 보기 짜증나서 뛰쳐나가고 싶었음 절대 절대 두번은 보기 싫은 영화
기생충,재미가 없다기 보다 기분나쁜 영화임. 가족끼리 연인과 함께보는거 비추천. 집에서 다운받아서 보셈..
기생충,과유불급 은혜를 원수로 갚는다. 가난한 사람들 이미지만 더 안좋아지는 영화가 아닌지 ... 가난한 사람들 상종하기 싫어지는 ...
기생충,반지하 냄새. 벗어난지 오래되었지만 아직도 알것같다
기생충,"간간히 웃으면서 봤지만 영화가 계속 될수록 마음이 무거워졌다. 반지하, 지하로 표현된 자본주의 사회 계급안에서 누구에게나 공평한 줄 알았던 자연인 햇볕,비조차도 공평하지 않아서.."
기생충,영화제목처럼 보는내내 불편했지만 역으로 생각을하게 만드는 영화에요
기생충,피자박스 접을 때가 행복했다.
기생충,다시 들을 수 있을까요. 사장님 목소리요
기생충,내 위치를 곱씹게 해보는 영화...너무 현실적이라 더 소름돋는다
기생충,19세미만 자녀와보고싶다면 따로보시는걸 추천!제가 보수적인건지...
기생충,보고 나서 많은 것을 생각하게 하는 영화
기생충,보면서 많이 놀랐음. 신선한 영화
기생충,"생각하면서 살지 않으면, 사는대로 생각하게 된다."
기생충,"영화가 어떤 부분을 관객에게 알려주고 싶어하는지도 잘 모르겠고, 부모님이랑 봤는데 너무 당황스러웠고, 잘 사는 가족이 잘못은 아니라고 봅니다. 가난한 집이 더 나쁜인간들 아닌가요?뽑아줬더니 배신하고, 죽이고, 잘사는데 그 사람들이 보태준거 ..."
기생충,기대를 많이 했는지 특별하게 좋은 작품이란생각은 안들고 한번정도 재미로 볼만한것같습니다
기생충,감히 나 따위가 평가할 영화가 아님
기생충,잼있다고 기대를 많이해서 그런지...기대보다는....흠..냥 볼만 합니다.
기생충,좌파 영화의 끝 현실이 싫다면 배급 타먹는 북한으로 짐싸서 가길 바란다
기생충,참신하긴한데 기대에는 좀못미치는듯
기생충,초반은 블랙코미디로 보고 있었는데 잘 모르겠어...재미도 감동도 없다면 영화를 왜 봐야하지라는 생각
